timestamp,open,high,low,close
1673427420000,3916.583,3916.851,3916.099,3916.851
1673427480000,3917.098,3917.886,3916.823,3917.886
1673427540000,3917.706,3918.092,3917.591,3918.082
1673427600000,3917.886,3918.079,3916.099,3916.833
1673427660000,3917.089,3918.692,3917.089,3918.692
1673427720000,3918.626,3919.559,3918.56,3919.559
1673427780000,3919.685,3922.166,3919.55,3921.809
1673427840000,3922.116,3922.809,3921.563,3921.818
1673427900000,3921.556,3922.616,3921.556,3922.616
1673427960000,3922.8,3923.626,3922.8,3923.246
1673428020000,3923.081,3924.366,3923.072,3924.366
1673428080000,3924.179,3925.336,3923.356,3924.753
1673428140000,3924.645,3925.066,3922.779,3923.639
1673428200000,3923.576,3923.771,3923.01,3923.531
1673428260000,3923.398,3924.025,3923.01,3923.778
1673428320000,3923.528,3924.196,3923.273,3924.013
1673428380000,3923.772,3923.89,3923.032,3923.279
1673428440000,3923.52,3923.826,3923.276,3923.529
1673428500000,3923.28,3924.259,3923.035,3924.015
1673428560000,3924.13,3925.025,3923.778,3924.78
1673428620000,3924.909,3926.769,3924.78,3926.509
1673428680000,3926.373,3927.98,3926.316,3927.749
1673428740000,3927.619,3928.385,3927.392,3928
1673428800000,3927.883,3928.262,3927.513,3928.01
1673428860000,3927.763,3928.576,3927.763,3928.025
1673428920000,3928.012,3928.771,3927.76,3928.316
1673428980000,3928.003,3928.262,3927.263,3927.263
1673429040000,3927.031,3928.076,3927.031,3928.076
1673429100000,3927.826,3927.826,3926.532,3926.532
1673429160000,3926.39,3927.035,3925.836,3926.548
1673429220000,3926.773,3927.826,3926.773,3927.531
1673429280000,3927.769,3929,3927.513,3929
1673429340000,3928.768,3929.508,3928.506,3928.566
1673429400000,3928.768,3929.262,3928.383,3928.766
1673429460000,3928.648,3928.648,3927.282,3927.526
1673429520000,3927.779,3928.528,3927.779,3927.779
1673429580000,3927.541,3927.791,3927.02,3927.336
1673429640000,3927.159,3927.279,3926.52,3926.776
1673429700000,3927.026,3927.155,3926.529,3926.773
1673429760000,3926.911,3927.086,3926.52,3926.52
1673429820000,3926.405,3926.836,3926.041,3926.285
1673429880000,3926.532,3926.788,3926.042,3926.155
1673429940000,3926.029,3926.283,3925.78,3925.79
1673430000000,3925.913,3927.029,3925.783,3927.023
1673430060000,3926.966,3927.781,3926.773,3926.773
1673430120000,3927.041,3927.291,3926.532,3927.023
1673430180000,3926.909,3927.336,3926.52,3927.035
1673430240000,3927.158,3927.576,3926.791,3926.902
1673430300000,3927.029,3928.022,3927.02,3927.529
1673430360000,3927.39,3927.529,3926.538,3927.032
1673430420000,3926.791,3927.019,3926.278,3927.01
1673430480000,3927.13,3927.326,3926.778,3927.013
1673430540000,3926.778,3926.778,3926.26,3926.263
1673430600000,3926.016,3926.031,3925.273,3925.273
1673430660000,3925.526,3926.076,3925.336,3926.028
1673430720000,3925.896,3926.576,3925.76,3926.519
1673430780000,3926.446,3927.265,3926.161,3927.265
1673430840000,3927.006,3928.24,3927.006,3927.759
1673430900000,3927.99,3927.99,3927.265,3927.265
1673430960000,3927.006,3927.268,3926.51,3926.772
1673431020000,3926.639,3927.268,3926.01,3926.031
1673431080000,3925.899,3926.076,3925.288,3925.288
1673431140000,3925.532,3926.999,3925.285,3926.5
1673431200000,3926.74,3927.511,3926.74,3927.306
1673431260000,3927.556,3927.751,3926.986,3927.501
1673431320000,3927.739,3927.739,3926.625,3927.056
1673431380000,3926.989,3927.796,3926.98,3927.501
1673431440000,3927.739,3928.223,3927.245,3927.733
1673431500000,3927.85,3929.731,3927.85,3929.526
1673431560000,3929.593,3929.722,3928.46,3928.463
1673431620000,3928.716,3929.221,3928.716,3929.092
1673431680000,3929.2,3932.986,3928.46,3932.682
1673431740000,3932.565,3932.565,3929.721,3930.958
1673431800000,3931.196,3931.746,3929.45,3929.718
1673431860000,3929.959,3930.461,3929.706,3930.455
1673431920000,3930.57,3930.756,3930.443,3930.705
1673431980000,3930.7,3931.459,3929.71,3929.71
1673432040000,3929.589,3929.725,3929.346,3929.466
1673432100000,3928.976,3929.478,3928.72,3928.976
1673432160000,3928.729,3928.988,3928.473,3928.988
1673432220000,3928.972,3928.972,3927.036,3927.22
1673432280000,3927.485,3927.979,3927.223,3927.97
1673432340000,3927.786,3928.286,3927.362,3928.235
1673432400000,3927.976,3928.223,3926.736,3927.738
1673432460000,3927.973,3928.536,3927.735,3928.356
1673432520000,3928.48,3929.241,3928.239,3928.239
1673432580000,3927.986,3928.776,3927.735,3928.722
1673432640000,3928.476,3928.71,3927.242,3927.495
1673432700000,3927.733,3928.248,3927.483,3927.986
1673432760000,3928.122,3928.786,3928.122,3928.485
1673432820000,3928.621,3928.748,3928.236,3928.748
1673432880000,3928.609,3929.103,3928.251,3928.363
1673432940000,3928.501,3928.745,3927.992,3928.371
1673433000000,3928.239,3928.556,3927.993,3928.496
1673433060000,3928.243,3928.806,3927.993,3928.806
1673433120000,3928.613,3929.056,3927.493,3927.761
1673433180000,3927.505,3927.999,3927.49,3927.49
1673433240000,3927.755,3927.755,3927,3927
1673433300000,3927.255,3927.556,3927.006,3927.493
1673433360000,3927.259,3927.752,3927.006,3927.752
1673433420000,3927.496,3927.749,3926.765,3927.015
1673433480000,3926.759,3926.759,3925.736,3925.995
1673433540000,3925.739,3926.001,3924.976,3925.713
1673433600000,3925.972,3926.225,3924.991,3925.286
1673433660000,3925.276,3925.526,3924.709,3924.959
1673433720000,3925.076,3925.136,3924.206,3924.342
1673433780000,3924.456,3925.218,3924.203,3925.209
1673433840000,3925.076,3925.969,3924.953,3925.229
1673433900000,3925.036,3925.231,3924.716,3925.026
1673433960000,3925.213,3925.971,3924.978,3925.962
1673434020000,3926.215,3926.222,3925.71,3926.09
1673434080000,3926.276,3926.601,3925.731,3926.469
1673434140000,3926.216,3926.472,3925.479,3925.843
1673434200000,3925.731,3926.351,3925.2,3925.952
1673434260000,3925.969,3926.462,3925.725,3926.218
1673434320000,3926.101,3926.266,3925.479,3925.599
1673434380000,3925.536,3925.96,3925.232,3925.729
1673434440000,3925.849,3926.728,3925.741,3926.71
1673434500000,3926.466,3926.719,3926.21,3926.526
1673434560000,3926.728,3926.728,3925.963,3926.216
1673434620000,3926.343,3926.46,3923.625,3923.986
1673434680000,3924.241,3925.72,3924.001,3924.982
1673434740000,3925.229,3926.036,3925.036,3925.729
1673434800000,3925.611,3927.026,3925.47,3926.231
1673434860000,3926.358,3927.231,3926.156,3926.71
1673434920000,3926.46,3926.972,3926.21,3926.46
1673434980000,3926.21,3926.472,3925.97,3926.286
1673435040000,3926.526,3926.833,3925.976,3925.982
1673435100000,3925.84,3926.286,3925.476,3925.991
1673435160000,3925.729,3926.228,3925.71,3925.71
1673435220000,3925.482,3925.482,3924.723,3925.099
1673435280000,3924.979,3925.71,3924.862,3924.979
1673435340000,3924.726,3925.036,3924.615,3924.853
1673435400000,3924.742,3926.488,3924.73,3926.232
1673435460000,3926.096,3926.235,3925.166,3925.499
1673435520000,3925.249,3926.363,3925.249,3926.22
1673435580000,3925.985,3925.991,3925.726,3925.729
1673435640000,3925.603,3926.491,3925.486,3925.741
1673435700000,3925.865,3925.97,3924.983,3925.501
1673435760000,3925.511,3925.761,3925.249,3925.252
1673435820000,3925.021,3925.261,3924.74,3925.261
1673435880000,3925.002,3925.546,3925.002,3925.249
1673435940000,3925.11,3925.258,3924.99,3925.246
1673436000000,3925.381,3925.995,3925.24,3925.49
1673436060000,3925.489,3925.489,3923.503,3924.271
1673436120000,3924.508,3925.989,3924.508,3925.736
1673436180000,3925.989,3926.498,3924.566,3925.002
1673436240000,3925.128,3926.241,3925.119,3926.046
1673436300000,3925.796,3926.125,3925.296,3925.748
1673436360000,3925.508,3926.113,3925.508,3925.995
1673436420000,3926.23,3926.296,3925.363,3925.752
1673436480000,3926.046,3926.246,3925.256,3925.496
1673436540000,3925.74,3925.761,3925.24,3925.24
1673436600000,3925.508,3926.495,3925.246,3926.245
1673436660000,3926.046,3927.479,3925.986,3927.286
1673436720000,3927.482,3927.72,3926.98,3927.47
1673436780000,3927.359,3927.741,3926.98,3927.242
1673436840000,3926.998,3928.036,3926.998,3927.226
1673436900000,3927.476,3927.786,3927.476,3927.751
1673436960000,3927.738,3928.046,3927.236,3927.245
1673437020000,3927.106,3927.245,3926.23,3926.733
1673437080000,3926.483,3926.998,3926.483,3926.998
1673437140000,3926.85,3928.046,3926.742,3927.751
1673437200000,3927.625,3927.98,3927.239,3927.625
1673437260000,3928.046,3929.723,3928.046,3929.47
1673437320000,3929.723,3929.965,3928.483,3929.725
1673437380000,3930.016,3930.952,3929.713,3930.506
1673437440000,3930.696,3931.211,3930.462,3930.7
1673437500000,3930.465,3930.959,3929.725,3930.206
1673437560000,3929.956,3930.981,3929.956,3929.96
1673437620000,3929.843,3930.646,3929.716,3930.276
1673437680000,3930.09,3930.222,3928.732,3928.988
1673437740000,3928.862,3929.226,3928.72,3928.72
1673437800000,3928.865,3929.22,3928.23,3928.23
1673437860000,3928.498,3928.501,3927.498,3927.498
1673437920000,3927.739,3928.416,3927.11,3928.116
1673437980000,3928.242,3929.226,3927.995,3928.869
1673438040000,3928.742,3929.476,3928.258,3928.61
1673438100000,3928.499,3928.748,3927.732,3928.286
1673438160000,3928.358,3928.469,3926.98,3927.242
1673438220000,3927.536,3927.536,3926.546,3926.732
1673438280000,3926.501,3927.286,3926.501,3926.729
1673438340000,3926.6,3927.726,3926.6,3927.726
1673438400000,3927.488,3927.735,3926.248,3926.248
1673438460000,3926.489,3926.796,3926.23,3926.733
1673438520000,3926.603,3926.796,3926.236,3926.736
1673438580000,3926.871,3927.536,3926.871,3927.488
1673438640000,3927.741,3927.982,3927.47,3927.982
1673438700000,3928.103,3928.241,3927.483,3927.786
1673438760000,3927.976,3928.491,3927.97,3927.97
1673438820000,3927.733,3928.482,3927.733,3927.991
1673438880000,3928.115,3928.485,3927.242,3927.498
1673438940000,3927.751,3927.751,3927.489,3927.546
1673439000000,3927.233,3927.501,3926.986,3927.248
1673439060000,3927.492,3927.546,3926.505,3926.616
1673439120000,3926.511,3926.511,3925.243,3925.496
1673439180000,3925.261,3925.765,3925.24,3925.761
1673439240000,3925.49,3925.511,3925.002,3925.24
1673439300000,3925.005,3925.011,3924.25,3924.566
1673439360000,3924.271,3924.271,3923.5,3924.066
1673439420000,3923.885,3924.015,3923.01,3923.01
1673439480000,3922.778,3923.518,3922.763,3923.009
1673439540000,3923.271,3923.271,3922.076,3922.076
1673439600000,3921.962,3922.341,3920.839,3921.576
1673439660000,3921.832,3922.575,3921.329,3922.328
1673439720000,3922.078,3922.331,3921.705,3922.126
1673439780000,3922.325,3923.866,3922.319,3923.626
1673439840000,3923.376,3923.569,3922.581,3923.321
1673439900000,3923.056,3923.069,3922.313,3922.803
1673439960000,3922.828,3923.876,3922.822,3923.573
1673440020000,3923.841,3924.078,3923.313,3923.831
1673440080000,3924.081,3924.366,3923.813,3924.049
1673440140000,3923.796,3924.191,3923.553,3924.071
1673440200000,3923.809,3924.182,3923.06,3924.182
1673440260000,3924.05,3925.116,3924.05,3924.806
1673440320000,3925.065,3925.116,3924.8,3925.056
1673440380000,3924.818,3926.552,3924.818,3926.061
1673440440000,3926.356,3926.606,3926.04,3926.413
1673440500000,3926.561,3926.798,3925.79,3926.558
1673440560000,3926.793,3927.042,3926.28,3926.541
1673440620000,3926.779,3927.291,3926.289,3926.78
1673440680000,3927.03,3927.773,3927.03,3927.763
1673440740000,3927.649,3927.781,3926.529,3926.529
1673440800000,3926.785,3927.285,3926.279,3927.035
1673440860000,3927.291,3927.336,3926.77,3927.02
1673440920000,3926.773,3927.026,3925.76,3925.905
1673440980000,3925.788,3926.326,3925.773,3926.263
1673441040000,3926.519,3926.519,3925.77,3925.89
1673441100000,3925.773,3926.086,3925.279,3925.791
1673441160000,3925.661,3927.326,3925.661,3927.265
1673441220000,3927.5,3928.018,3927.262,3927.781
1673441280000,3928.012,3928.306,3927.756,3928.255
1673441340000,3928.268,3929.056,3928.018,3928.306
1673441400000,3928.493,3928.493,3927.518,3928.249
1673441460000,3927.99,3928.255,3927.009,3927.391
1673441520000,3927.499,3927.546,3927,3927.546
1673441580000,3927.511,3927.752,3926.74,3926.999
1673441640000,3927.245,3927.751,3926.749,3926.875
1673441700000,3926.74,3926.758,3925.066,3925.262
1673441760000,3925.556,3926.021,3924.759,3926.021
1673441820000,3926.123,3926.745,3925.756,3926.745
1673441880000,3926.489,3927.23,3926.483,3926.983
1673441940000,3927.166,3927.483,3926.751,3927.483
1673442000000,3927.36,3928.001,3926.985,3927.863
1673442060000,3927.992,3929.276,3927.973,3928.972
1673442120000,3929.225,3929.481,3928.723,3929.276
1673442180000,3929.406,3929.406,3928.22,3928.251
1673442240000,3928.365,3928.861,3927.97,3928.59
1673442300000,3928.786,3929.713,3928.479,3929.536
1673442360000,3929.34,3930.731,3929.34,3930.71
1673442420000,3930.478,3930.478,3929.213,3929.219
1673442480000,3929.46,3929.463,3928.973,3929.463
1673442540000,3929.222,3930.231,3929.222,3930.219
1673442600000,3929.97,3930.225,3928.982,3930.036
1673442660000,3930.216,3930.745,3929.979,3930.745
1673442720000,3930.498,3931.732,3930.236,3931.245
1673442780000,3931.106,3931.729,3930.85,3931.476
1673442840000,3931.233,3931.729,3930.745,3930.995
1673442900000,3931.23,3931.726,3930.992,3931.233
1673442960000,3931.498,3932.492,3930.736,3932.239
1673443020000,3932.046,3932.046,3930.759,3930.759
1673443080000,3930.519,3931.999,3930.145,3931.999
1673443140000,3932.296,3932.995,3931.806,3932.505
1673443200000,3932.492,3932.748,3931.49,3932.748
1673443260000,3933.001,3933.001,3932.233,3932.73
1673443320000,3932.495,3932.73,3931.73,3932.238
1673443380000,3932.352,3932.786,3931.236,3931.745
1673443440000,3931.48,3934.472,3931.48,3933.713
1673443500000,3933.963,3934.231,3933.21,3933.219
1673443560000,3933.036,3934.209,3933.026,3933.966
1673443620000,3933.71,3933.71,3932.229,3932.229
1673443680000,3932.478,3932.478,3931.738,3931.982
1673443740000,3932.235,3932.981,3931.72,3931.723
1673443800000,3931.868,3932.978,3931.47,3931.488
1673443860000,3931.229,3931.473,3929.98,3930.536
1673443920000,3930.489,3931.21,3930.226,3930.981
1673443980000,3930.858,3931.036,3930.476,3930.723
1673444040000,3930.976,3930.985,3929.979,3930.226
1673444100000,3929.97,3930.166,3928.169,3928.673
1673444160000,3928.925,3929.37,3928.14,3929.172
1673444220000,3929.476,3929.903,3929.175,3929.42
1673444280000,3929.433,3929.433,3928.071,3928.931
1673444340000,3928.682,3929.689,3928.496,3929.689
1673444400000,3929.693,3930.702,3929.443,3930.702
1673444460000,3931.202,3931.256,3930.702,3930.945
1673444520000,3931.198,3931.711,3930.698,3931.711
1673444580000,3931.576,3931.69,3930.945,3931.449
1673444640000,3931.686,3932.689,3931.458,3932.43
1673444700000,3932.701,3933.451,3932.18,3933.192
1673444760000,3932.948,3933.236,3932.446,3933.196
1673444820000,3933.448,3933.996,3932.955,3933.996
1673444880000,3934.192,3934.201,3933.439,3933.692
1673444940000,3933.951,3933.951,3932.692,3933.201
1673445000000,3932.951,3933.746,3932.461,3933.211
1673445060000,3932.949,3933.211,3932.443,3933.211
1673445120000,3932.953,3935.688,3932.953,3935.43
1673445180000,3935.183,3935.926,3934.436,3934.686
1673445240000,3934.942,3935.669,3934.679,3935.41
1673445300000,3935.54,3935.922,3933.455,3933.746
1673445360000,3933.436,3934.903,3933.436,3934.226
1673445420000,3934.165,3934.405,3932.688,3934.145
1673445480000,3934.392,3934.446,3933.88,3933.889
1673445540000,3934.136,3935.186,3934.136,3935.186
1673445600000,3934.883,3935.123,3933.403,3933.649
1673445660000,3933.393,3933.706,3932.15,3932.409
1673445720000,3932.171,3932.405,3931.156,3932.146
1673445780000,3931.956,3932.956,3931.9,3932.659
1673445840000,3932.418,3932.89,3931.681,3931.681
1673445900000,3931.435,3932.413,3931.42,3932.175
1673445960000,3932.431,3932.542,3930.916,3931.175
1673446020000,3931.191,3932.918,3930.938,3932.918
1673446080000,3933.216,3935.226,3932.912,3935.226
1673446140000,3934.986,3935.226,3934.438,3934.678
1673446200000,3934.925,3935.226,3932.686,3933.435
1673446260000,3933.236,3933.701,3933.176,3933.189
1673446320000,3932.945,3933.17,3932.16,3932.421
1673446380000,3932.181,3932.181,3930.986,3931.429
1673446440000,3931.428,3932.163,3930.923,3930.923
1673446500000,3931.106,3932.178,3931.106,3931.422
1673446560000,3931.666,3932.178,3931.66,3932.175
1673446620000,3932.421,3933.415,3932.166,3933.403
1673446680000,3933.658,3934.216,3933.403,3933.931
1673446740000,3933.425,3933.931,3932.92,3933.675
1673446800000,3933.476,3933.976,3933.173,3933.695
1673446860000,3933.433,3933.698,3933.186,3933.442
1673446920000,3933.746,3933.941,3933.189,3933.941
1673446980000,3933.679,3934.41,3933.676,3934.41
1673447040000,3934.169,3935.486,3934.163,3934.935
1673447100000,3934.939,3935.198,3933.44,3933.711
1673447160000,3933.816,3935.913,3933.19,3935.726
1673447220000,3935.976,3937.643,3935.438,3936.415
1673447280000,3936.156,3938.161,3935.685,3937.65
1673447340000,3937.909,3938.206,3935.701,3935.996
1673447400000,3936.55,3940.143,3936.438,3938.14
1673447460000,3938.52,3939.651,3934.932,3935.691
1673447520000,3935.441,3937.956,3932.436,3932.436
1673447580000,3932.683,3934.429,3931.446,3933.933
1673447640000,3933.683,3936.409,3933.063,3935.173
1673447700000,3935.425,3938.63,3935.173,3935.986
1673447760000,3936.172,3939.389,3936.172,3937.656
1673447820000,3938.156,3940.898,3936.91,3940.898
1673447880000,3940.696,3941.382,3937.665,3940.12
1673447940000,3940.376,3941.875,3938.15,3939.671
1673448000000,3940.216,3941.161,3938.656,3940.658
1673448060000,3940.901,3941.408,3937.449,3938.189
1673448120000,3938.19,3942.426,3937.69,3942.188
1673448180000,3941.938,3944.913,3941.926,3943.636
1673448240000,3943.705,3944.461,3942.469,3943.516
1673448300000,3943.766,3944.696,3940.265,3942.006
1673448360000,3942.019,3943.018,3940.05,3941.321
1673448420000,3941.116,3942.815,3940.55,3942.006
1673448480000,3941.819,3945.068,3941.819,3943.343
1673448540000,3943.469,3944.146,3939.928,3940.421
1673448600000,3940.659,3941.671,3939.42,3940.986
1673448660000,3940.42,3941.938,3939.506,3941.682
1673448720000,3941.439,3942.435,3940.071,3940.445
1673448780000,3940.691,3940.986,3934.253,3936.738
1673448840000,3936.482,3937.47,3934.49,3936.98
1673448900000,3936.738,3937.776,3935.97,3936.235
1673448960000,3935.97,3939.186,3935.735,3938.949
1673449020000,3938.705,3939.006,3936.716,3936.716
1673449080000,3936.969,3936.969,3933.519,3935.505
1673449140000,3935.755,3937.49,3935.49,3936.759
1673449200000,3937.132,3938.556,3935.772,3936.27
1673449260000,3936.038,3937.031,3934.296,3934.799
1673449320000,3935.055,3936.541,3934.068,3935.606
1673449380000,3935.666,3937.041,3934.318,3936.182
1673449440000,3936.106,3937.672,3935.558,3936.616
1673449500000,3936.626,3939.789,3936.322,3939.606
1673449560000,3939.321,3940.568,3937.958,3938.136
1673449620000,3938.338,3940.088,3936.916,3939.838
1673449680000,3940.136,3942.071,3940.136,3940.3
1673449740000,3940.062,3942.026,3939.818,3941.523
1673449800000,3941.288,3942.826,3941.038,3941.535
1673449860000,3941.291,3942.288,3939.568,3941.536
1673449920000,3941.783,3941.792,3939.803,3940.126
1673449980000,3940.313,3940.569,3937.34,3938.593
1673450040000,3938.861,3939.848,3938.366,3938.369
1673450100000,3938.625,3940.111,3938.123,3939.11
1673450160000,3938.739,3938.739,3935.4,3936.456
1673450220000,3936.643,3939.926,3936.643,3938.888
1673450280000,3938.629,3939.369,3937.886,3938.642
1673450340000,3938.38,3938.655,3937.405,3938.651
1673450400000,3938.13,3938.266,3936.418,3937.403
1673450460000,3937.653,3938.716,3936.672,3937.435
1673450520000,3937.188,3941.901,3937.176,3941.901
1673450580000,3941.649,3941.781,3940.422,3941.216
1673450640000,3941.466,3941.716,3939.673,3940.176
1673450700000,3940.486,3940.692,3939.179,3940.692
1673450760000,3940.439,3941.685,3940.439,3941.44
1673450820000,3941.576,3943.432,3941.443,3942.936
1673450880000,3943.496,3944.41,3942.451,3944.181
1673450940000,3943.919,3944.415,3943.226,3944.216
1673451000000,3944.403,3944.403,3940.95,3941.206
1673451060000,3940.956,3940.971,3939.706,3940.209
1673451120000,3940.462,3940.965,3939.709,3939.959
1673451180000,3939.975,3940.709,3937.556,3939.241
1673451240000,3939.036,3939.491,3935.506,3936.98
1673451300000,3937.248,3937.985,3934.516,3936.22
1673451360000,3935.988,3935.988,3931.661,3933.283
1673451420000,3933.529,3935.546,3933.036,3934.756
1673451480000,3934.755,3935.733,3933.273,3934.032
1673451540000,3934.279,3936.025,3933.783,3935.042
1673451600000,3935.298,3936.826,3934.681,3936.273
1673451660000,3936.029,3937.281,3935.776,3936.785
1673451720000,3937.035,3937.288,3936.346,3936.529
1673451780000,3936.596,3936.773,3934.8,3936.106
1673451840000,3935.805,3936.776,3934.082,3936.52
1673451900000,3936.966,3938.518,3936.77,3937.759
1673451960000,3938.015,3938.265,3937.016,3937.753
1673452020000,3937.512,3938.25,3936.902,3938.25
1673452080000,3938.076,3939.505,3937.763,3939.021
1673452140000,3938.771,3939.012,3937.039,3938.032
1673452200000,3938.096,3938.285,3935.813,3936.06
1673452260000,3935.816,3936.598,3934.59,3936.592
1673452320000,3936.343,3937.335,3935.596,3936.099
1673452380000,3936.355,3936.358,3930.409,3931.39
1673452440000,3931.392,3932.875,3931.142,3932.868
1673452500000,3932.849,3933.156,3930.866,3931.631
1673452560000,3931.85,3931.85,3927.966,3930.11
1673452620000,3929.879,3930.676,3928.62,3929.123
1673452680000,3929.125,3930.358,3928.623,3930.111
1673452740000,3929.843,3930.156,3928.85,3929.6
1673452800000,3929.353,3930.595,3928.843,3929.855
1673452860000,3930.108,3930.813,3928.966,3930.335
1673452920000,3930.073,3932.056,3929.57,3931.543
1673452980000,3931.808,3932.346,3930.562,3931.811
1673453040000,3932.052,3933.03,3931.053,3932.053
1673453100000,3932.308,3932.311,3930.813,3931.563
1673453160000,3931.828,3933.311,3931.319,3932.565
1673453220000,3932.936,3933.866,3932.8,3933.802
1673453280000,3933.543,3933.682,3932.086,3932.583
1673453340000,3932.829,3933.345,3932.352,3932.83
1673453400000,3933.089,3935.575,3931.858,3933.851
1673453460000,3934.089,3935.116,3933.592,3934.866
1673453520000,3934.569,3935.606,3934.126,3934.572
1673453580000,3934.8,3936.033,3934.8,3935.291
1673453640000,3935.532,3938.066,3935.529,3937.753
1673453700000,3938.009,3939.296,3938.006,3939.001
1673453760000,3939.236,3941.098,3939.226,3939.239
1673453820000,3939.48,3939.526,3938.416,3938.972
1673453880000,3939.156,3940.2,3939.156,3939.465
1673453940000,3939.712,3939.712,3938.238,3938.976
1673454000000,3939.286,3939.286,3937.71,3938.212
1673454060000,3937.965,3938.721,3937.481,3938.721
1673454120000,3938.453,3938.962,3937.969,3938.706
1673454180000,3938.95,3940.688,3938.706,3939.451
1673454240000,3939.322,3939.43,3938.266,3938.936
1673454300000,3939.236,3939.726,3938.92,3939.431
1673454360000,3939.421,3939.909,3938.912,3939.15
1673454420000,3938.928,3939.956,3938.425,3939.706
1673454480000,3939.785,3940.152,3939.143,3939.373
1673454540000,3939.253,3940.141,3938.895,3939.881
1673454600000,3939.631,3940.843,3939.36,3940.666
1673454660000,3940.599,3941.636,3940.093,3941.101
1673454720000,3940.845,3941.601,3940.576,3941.069
1673454780000,3940.831,3940.831,3939.326,3939.591
1673454840000,3939.823,3940.581,3939.575,3940.126
1673454900000,3939.81,3940.068,3939.069,3939.078
1673454960000,3938.876,3938.876,3937.573,3937.838
1673455020000,3937.579,3938.616,3936.833,3938.071
1673455080000,3938.3,3939.042,3938.068,3938.542
1673455140000,3938.283,3939.276,3938.283,3938.782
1673455200000,3938.781,3940.016,3938.526,3939.778
1673455260000,3940.025,3941.306,3939.5,3939.771
1673455320000,3939.5,3940.729,3939.316,3940.036
1673455380000,3939.751,3940.001,3939.056,3939.246
1673455440000,3939.489,3941.465,3939.258,3941.209
1673455500000,3941.459,3941.958,3940.7,3941.19
1673455560000,3940.959,3942.201,3940.462,3941.93
1673455620000,3941.702,3941.961,3940.71,3941.026
1673455680000,3941.276,3941.972,3940.972,3941.972
1673455740000,3942.146,3942.715,3941.526,3942.478
1673455800000,3942.213,3942.463,3940.49,3940.995
1673455860000,3941.242,3941.495,3940.243,3941.495
1673455920000,3941.738,3942.69,3941.47,3942.69
1673455980000,3942.471,3943.69,3942.459,3942.703
1673456040000,3942.585,3943.228,3942.463,3943.218
1673456100000,3943.225,3943.961,3942.962,3943.453
1673456160000,3943.711,3943.711,3942.463,3943.466
1673456220000,3943.276,3943.481,3942.475,3942.966
1673456280000,3943.225,3943.225,3940.759,3941.066
1673456340000,3941.056,3941.556,3940.756,3941.23
1673456400000,3941.492,3942.738,3941.238,3941.716
1673456460000,3941.729,3942.973,3941.48,3942.729
1673456520000,3942.988,3944.016,3942.786,3943.481
1673456580000,3943.71,3943.962,3942.47,3942.973
1673456640000,3942.741,3943.786,3942.741,3942.741
1673456700000,3942.501,3943.719,3942.489,3943.219
1673456760000,3942.973,3943.21,3942.476,3942.972
1673456820000,3942.735,3943.968,3942.729,3943.471
1673456880000,3943.721,3944.016,3943.46,3943.722
1673456940000,3943.963,3943.966,3942.983,3943.316
1673457000000,3943.512,3945.725,3943.008,3944.739
1673457060000,3944.501,3947.266,3944.501,3946.215
1673457120000,3946.456,3946.711,3945.706,3945.959
1673457180000,3945.709,3946.715,3945.706,3946.699
1673457240000,3946.943,3947.451,3946.69,3946.93
1673457300000,3946.699,3947.736,3946.19,3946.933
1673457360000,3946.68,3947.173,3945.693,3946.211
1673457420000,3946.461,3947.681,3946.183,3947.191
1673457480000,3947.41,3948.903,3947.17,3947.702
1673457540000,3947.44,3947.496,3946.453,3946.696
1673457600000,3946.465,3946.718,3945.463,3946.471
1673457660000,3946.712,3949.435,3946.463,3948.436
1673457720000,3948.201,3949.996,3948.186,3949.996
1673457780000,3949.616,3949.689,3948.93,3948.939
1673457840000,3948.69,3949.451,3947.702,3947.958
1673457900000,3947.965,3948.203,3946.45,3946.953
1673457960000,3947.193,3947.44,3946.702,3946.955
1673458020000,3946.913,3947.65,3946.663,3946.908
1673458080000,3947.143,3948.888,3947.143,3948.635
1673458140000,3948.876,3949.11,3948.119,3948.176
1673458200000,3948.495,3948.982,3947.398,3947.642
1673458260000,3947.401,3947.879,3946.651,3946.885
1673458320000,3946.62,3947.148,3945.412,3945.412
1673458380000,3945.655,3945.886,3944.403,3944.653
1673458440000,3944.9,3945.655,3944.39,3944.658
1673458500000,3944.791,3945.161,3943.899,3944.151
1673458560000,3944.206,3944.886,3943.639,3943.889
1673458620000,3943.658,3945.135,3943.152,3944.87
1673458680000,3944.641,3944.901,3943.905,3944.446
1673458740000,3944.686,3945.603,3944.38,3944.872
1673458800000,3944.916,3945.602,3944.609,3945.099
1673458860000,3944.865,3945.896,3944.865,3945.595
1673458920000,3945.576,3945.826,3944.833,3945.351
1673458980000,3945.328,3946.075,3944.088,3944.313
1673459040000,3944.326,3944.608,3944.082,3944.608
1673459100000,3944.343,3945.146,3944.34,3944.612
1673459160000,3944.859,3946.098,3944.089,3945.598
1673459220000,3945.845,3946.136,3945.146,3946.136
1673459280000,3946.323,3946.376,3945.066,3945.57
1673459340000,3945.329,3946.386,3945.136,3946.07
1673459400000,3946.323,3947.312,3945.553,3945.825
1673459460000,3945.581,3947.066,3945.581,3947.063
1673459520000,3947.31,3947.322,3946.803,3947.066
1673459580000,3947.312,3947.821,3946.319,3946.575
1673459640000,3946.8,3946.8,3945.835,3946.091
